"Coauthor","Paper","Journal","AuthorID","PaperID"
"SBLee;AGahng-Seop;XZhang;ATCampbell"," INSIGNIA: An IP-Based Quality of Service Framework for Mobile Ad Hoc Networks "," Journal of Parallel and Distributed Computing Academic Press Special issue Wireless and Computing and Communications pg","57","1053"
"Sung-BaeCho","Hybrid Evolutionary Learning of Fuzzy Logic and Genetic Algorithm ","SEAL Simulated Evolution and Learning","58","1054"
"ChulSung;Sung-BaeCho","An Effective Conversational Agent with User Modeling Based on Bayesian Network ","Web Intelligence","58","1055"
"Sung-BaeCho","Mobile robot learning by evolution of fuzzy controller ","Journal of Intelligent and Fuzzy Systems","58","1056"
"ByungRoMoon;Dong-ilSeo","A Hybrid Genetic Algorithm For Optimal Hexagonal Tortoise Problem ","GECCO The Genetic and Evolutionary Computation Conference","59","1057"
"Byung-RoMoon"," Hybrid Genetic Algorithms Hyperplane Synthesis "," A Theoretical and Empirical Study Ph D Thesis The State University University Park","59","1058"
"ByungRoMoon;Yong-HyukKim","Optimizing the Order of Taxon Addition in Phylogenetic Tree Construction Using Genetic Algorithm ","GECCO The Genetic and Evolutionary Computation Conference","59","1059"
"Byung-RoMoon;Chun-KyungKim"," A Two-Dimensional Embedding of Graphs for Genetic Algorithms "," International Conference Genetic Algorithms","59","1060"
"Byung-RoMoon;AndrewBKahng"," Toward More Powerful Recombinations "," International Conference Genetic Algorithms","59","1061"
"Il-SeokOh;Jin-SeonLee;Byung-RoMoon"," Local search-embedded genetic algorithms for feature selection "," International Conference Pattern Recognition","59","1062"
"JaewonOh;HyokyungBahn;ChisuWu;KernKoh;Byung-RoMoon"," Real-Time Task Scheduling Multiobjective Genetic Algorithms in Multiprocessor Systems "," th IASTED International Conference Applied Information","59","1063"
"Eun-JongPark;Byung-RoMoon"," Genetic Search for Fixed Channel Assignment Problem Limited Bandwidth "," Genetic and Evolutionary Computation Conference","59","1064"
"Sung-KyuPark;Byung-RoMoon"," Large-Step Markov Chain for Mask Design "," International Symposium Intelligent Automation and Control","59","1065"
"Dong-IlSeo;Byung-RoMoon"," A Hybrid Genetic Algorithm Based on Complete Graph Representation for the Sequential Ordering Problem "," Genetic and Evolutionary Computation Conference","59","1066"
"Dong-IlSeo;Byung-RoMoon"," Voronoi Quantized Crossover for Traveling Salesman Problem "," Genetic and Evolutionary Computation Conference Nominated for the best paper award","59","1067"
"Dong-IlSeo;Byung-RoMoon"," Quantitative Analysis of Gene Epistasis and Voronois Quantized Crossover for the Traveling Salesman Problem "," to IEEE Transactions Evolutionary Computation","59","1068"
"Dong-IlSeo;Yong-HyukKim;Byung-RoMoon"," New Entropy-Based Measures of Gene Significance and Epistasis "," Genetic and Evolutionary Computation Conference","59","1069"
"Dong-IlSeo;Byung-RoMoon"," A Survey on Chromosomal Structures and Operators for Exploiting Topological Linkages of Genes "," Genetic and Evolutionary Computation Conference","59","1070"
"Seung-jinYang;Yong-GeonKim;Yung-KeunKwon;Byung-RoMoon"," Assignment Copy Detection Using Neuro-Genetic Hybrids "," Genetic and Evolutionary Computation Conference","59","1071"
"Hyun-SookYoon;Byung-RoMoon"," An Emprical Study on the Synergy of Multiple Crossover Operators "," IEEE Transactions Evolutionary Computation","59","1072"
"Hyun-SookYoon;Byung-RoMoon"," Synergy of Multiple Crossovers in a Genetic Algorithm "," Genetic and Evolutionary Computation Conference","59","1073"
"Sung-SoonChoi;Byung-RoMoon"," Connection Network and Optimization of Interest Metric for One-to-One Marketing "," Genetic and Evolutionary Computation Conference","59","1074"
"Sung-SoonChoi;Byung-RoMoon"," A Graph-Based Lamarckian-Baldwinian Hybrid for Optimal Sorting Network Problem "," IEEE Transactions Evolutionary Computation revision","59","1075"
"Sung-SoonChoi;Byung-RoMoon"," A Graph Based Approach to the Sorting Network Problem "," Congress Evolutionary Computation","59","1076"
"Sung-SoonChoi;Byung-RoMoon"," More effective Genetic Search for the Sorting Network Problem "," Genetic and Evolutionary Computation Conference","59","1077"
"Sung-SoonChoi;Byung-RoMoon"," A New Approach to the Sorting Network Problem Evolving Parallel Layers "," Genetic and Evolutionary Computation Conference","59","1078"
"Sung-SoonChoi;Byung-RoMoon"," Normalization in Genetic Algorithms "," Genetic and Evolutionary Computation Conference","59","1079"
"Yoon-SeokChoi;Byung-RoMoon"," Parameter Optimization by a Genetic Algorithm for Pitch Tracking System "," Genetic and Evolutionary Computation Conference","59","1080"
"Sung-SoonChoi;Byung-RoMoon"," Optimized Interest Metric of Rules and One-to-One Marketing "," Genetic and Evolutionary Computation Conference p","59","1081"
"Sung-SoonChoi;Byung-RoMoon"," Isomorphism, normalization and a genetic algorithm for sorting network "," Genetic and Evolutionary Computation Conference","59","1082"
"InkiHong;AndrewBKahng;Byung-RoMoon"," Exploiting Synergies of Multiple Crossover "," IEEE International Conference Evolutinary Computing","59","1083"
"ThangNBui;Byung-RoMoon"," A Fast and Stable Hybrid Genetic Algorithm for the Ratio-Cut Partitioning Problem on hypergraphs "," st ACM IEEE Design Automation Conference","59","1084"
"ThangNBui;Byung-RoMoon"," A Genetic Algorithm for a Special Class of the Quadratic Assignment Problem "," The Quadratic Assignment and Related problems DIMACS Series Discrete Mathematics and Theoretical Computer Science","59","1085"
"ThangNBui;Byung-RoMoon"," Genetic Algorithm and Graph Partitioning "," IEEE Trans Computers","59","1086"
"ThangNBui;Byung-RoMoon"," GRCA : A Hybrid Genetic Algorithm for Circuit Ratio-Cut Partitioning "," IEEE Transactions CAD","59","1087"
"ThangNBui;Byung-RoMoon"," Hyperplane Synthesis for Genetic Algorithms "," Fifth International Conference Genetic Algorithms","59","1088"
"ThangNBui;Byung-RoMoon"," Analyzing Hyperplane Synthesis in Genetic Algorithms Using Clusterd Schemata "," Parallel Problem Solving from Nature III Lecture Notes Computer Science","59","1089"
"ThangNBui;Byung-RoMoon"," On Multi-Dimensional Encoding/Crossover "," International Conference Genetic Algorithms","59","1090"
"ThangNBui;Byung-RoMoon"," A New Genetic Approach for The Traveling Salesman Problem "," IEEE Conference Evolutionary Computation","59","1091"
"HeemahnChoe;Sung-SoonChoi;Byung-RoMoon"," A Hybrid Genetic Algorithm for the Hexagonal Tortoise Problems "," Genetic and Evolutionary Computation Conference","59","1092"
"InkiHong;AndrewBKahng;Byung-RoMoon"," Improved Large-Step Markov Chain Variants for the Symmetric TSP "," Journal of Heuristics","59","1093"
"SoonchulJung;Byung-RoMoon"," A Hybrid Genetic Algorithm for the Vehicle Routing Problem Time Windows "," Genetic and Evolutionary Computation Conference","59","1094"
"SoonchulJung;Byung-RoMoon"," The Natural Crossover for the D Euclidean TSP "," Genetic and Evolutionary Computation Conference","59","1095"
"SoonchulJung;Byung-RoMoon"," Toward Minimal Restriction of Genetic Encoding and Crossovers for the D Euclidean TSP "," IEEE Transactions Evolutionary Computation","59","1096"
"So-JinKang;Byung-RoMoon"," A Hybrid Genetic Algorithm for Multiway Graph Partitioning "," Genetic and Evolutionary Computation Conference","59","1097"
"Jong-PilKim;Byung-RoMoon"," Circuit Bipartitioning Using Genetic Algorithm "," Genetic and Evolutionary Computation Conference","59","1098"
"Jung-HwanKim;Byung-RoMoon"," Adaptive Elevator Group Control Cameras "," IEEE Transactions Industrial Electronics","59","1099"
"Jung-HwanKim;Byung-RoMoon"," Adaptive and Dynamic Elevator Group Control a Genetic Algorithm "," Genetic and Evolutionary Computation Conference","59","1100"
"Jung-HwanKim;Byung-RoMoon"," Genetic Elevator Group Control "," Genetic and Evolutionary Computation Conference","59","1101"
"Su-HyangKim;Yong-HyukKim;Byung-RoMoon"," A Hybrid Genetic Algorithm for the MAX CUT Problem "," Genetic and Evolutionary Computation Conference","59","1102"
"Jong-PilKim;Byung-RoMoon"," A Hybrid Genetic Search for Circuit Bipartitioning "," Genetic and Evolutionary Computation Conference p","59","1103"
"Jong-PilKim;Byung-RoMoon"," A Hybrid Genetic Search for Multi-way Graph Partitioning Based on Direct Partitioning "," Genetic and Evolutionary Computation Conference","59","1104"
"Yong-HyukKim;Byung-RoMoon"," A Hybrid Genetic Search for the Graph Partitioning Based in Lock Gain "," Genetic and Evolutionary Computation Conference","59","1105"
"Jung-HwanKim;Byung-RoMoon"," A Hybrid Neuro-Genetic Approach for Handwritten Character Recognetion "," IEEE Transactions Systems Man and Cybernetics revision","59","1106"
"Yong-HyukKim;Byung-RoMoon"," Visualization of the Fitness Landscape, a steady genetic search and Schema "," Genetic and Evolutionary Computation Conference p","59","1107"
"Yong-HyukKim;Byung-RoMoon"," Lock Gain Based Graph Partitioning "," Journal of Heuristics","59","1108"
"Yong-HyukKim;Byung-RoMoon"," Multi-Campaign Assignment Problem "," to IEEE Transactions Knowledge and Data Engineering","59","1109"
"Yong-HyukKim;Byung-RoMoon"," Multi-Campaign Assignment Problem and Optimizing Lagrange Multipliers "," Genetic and Evolutionary Computation Conference","59","1110"
"Yong-HyukKim;Byung-RoMoon"," Investigation of the Fitness Landscapeds in Graph Bipartitioning "," to Journal of Heuristics","59","1111"
"Yong-HyukKim;Byung-RoMoon"," Investigation of the Fitness Landscapes and Multi-Parent Crossover for Graph Bipartitioning "," Genetic and Evolutionary Computation Conference","59","1112"
"Jung-HwanKim;Byung-RoMoon"," New Usage of SOM for Genetic Algorithms "," Genetic and Evolutionary Computation Conference","59","1113"
"Yong-HyukKim;Byung-RoMoon"," New Usage of Sammon's Mapping for Genetic Visualization "," Genetic and Evolutionary Computation Conference","59","1114"
"Jung-HwanKim;Byung-RoMoon"," Neuron Reordering for Better Neuro-Genetic Hybrids "," Genetic and Evolutionary Computation Conference","59","1115"
"Yong-HyukKim;Yung-KeunKwon;Byung-RoMoon"," Problem-Independent Schema Synthesis for Genetic Algorithms "," Genetic and Evolutionary Computation Conference","59","1116"
"Yong-HyukKim;Seung-KyuLee;Byung-RoMoon"," Optimizing the Order of Taxon Addition in Phylogenetic Tree Construction Using Genetic Algorithm "," Genetic and Evolutionary Computation Conference","59","1117"
"Yung-KeunKwon;Byung-RoMoon"," Daily Stock Prediction Using Neuro-Genetic Hybrids "," Genetic and Evolutionary Computation Conference","59","1118"
"Yung-KeunKwon;Byung-RoMoon"," Function Approximation a Genetic Nonlinear Least Square Hybrid "," to Journal of Soft Computing","59","1119"
"Yung-KeunKwon;Sung-DeokHong;Byung-RoMoon"," A genetic hybrid for CHF function approximation "," Genetic and Evolutionary Computation Conference Nominated for the best paper award","59","1120"
"Yung-KeunKwon;Byung-RoMoon;Sung-DeokHong"," Upgarading the Fuel Bundle CHF Correlation Using a Nonlinear Hybrid Genetic Algorithm "," Third Korea Symposium Nuclear Thermal Hydraulics and Safety","59","1121"
"Yung-KeunKwon;Byung-RoMoon"," Personalized Email Marketing a Genetic Programming Circuit Model "," Genetic and Evolutionary Computation Conference","59","1122"
"Seung-KyuLee;Yong-HyukKim;Byung-RoMoon"," Finding the Optimal Gene Order in Displaying Microarray Data "," Genetic and Evolutionary Computation Conference","59","1123"
"Seong-KyuLee;Dong-IlSeo;Byung-RoMoon"," A hybrid genetic algorithm for the optimal hexagonal tortise problem "," Genetic and Evolutionary Computation Conference p","59","1124"
"Byung-JungLee;Byung-RoMoon;Chi-SooWu"," Optimization of Multi-Way Clustering and Retrieval Using Genetic Algorithms in Reusable Class Library "," Asia Pacific Software Engineering Conference","59","1125"
"Sang-YonLee;Byung-RoMoon"," Search Improvement by Genetic Algorithms a Semiotic Network "," Genetic and Evolutionary Computation Conference","59","1126"
"Byung-RoMoon;Chun-KyungKim"," Dynamic Embedding for Genetic VLSI Circuit Patitioning "," Engineering Applications of Artificial Intelligence","59","1127"
"Byung-RoMoon;Heung-NamKim"," Effective Genetic Encoding Two-Dimensional Embedding Heuristic "," Journal of Knowledge Based Intelligent Engineering Systems","59","1128"
"ByungRoMoon;Yong-HyukKim","Finding the Optimal Gene Order in Displaying Microarray Data ","GECCO The Genetic and Evolutionary Computation Conference","59","1129"
"Byung-RoMoon;Chun-KyungKim"," Genetic VLSI Circuit Partitioning Dynamic Embedding "," Int Conference Conventional and Knowledge Based Intelligent Electronic Systems","59","1130"
"Byung-RoMoon;Yun-SikLee;Chun-KyungKim"," Genetic VLSI Circuit Partitioning Two-Dimensional Geographic Crossover and Zigzag Mapping "," th Annual ACM Symposium Applied Computing","59","1131"
"Byung-RoMoon;Yun-SikLee;Chun-KyungKim"," GEORG : VLSI Circuit Partitioner a New Genetic Algorithm Framework "," Journal of Intelligent Manufacturing","59","1132"
"Duan-YuChen;Hua-TsungChen","Motion Activity Based Semantic Video Similarity Retrieval ","IEEE Pacific Rim Conference Multimedia","5","1133"
"Ju-WeiChen","On-Line Chinese Character Recognition via A Representation of Spatial Relationships between Strokes ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","5","1134"
"Guan-ChiChen","An Analytic Model for Performance Analysis of Concurrency Control Strategies in Mobile Environments ","Comput J","5","1135"
"Duan-YuChen;Ming-HoHsiao","Automatic Closed Caption Detection and Font Size Differentiation in MPEG Video ","VISUAL Visual Information and Information Systems","5","1136"
"Duan-YuChen;Shin-TzerLee","Automatic Video Summary and Description ","VISUAL Visual Information and Information Systems","5","1137"
"Li-ChuanChuang","An Object-Oriented Database Version Control for CAD Application ","Future Databases","5","1138"
"FJHsu;SYLee;PSLin","Video Data Indexing by D C-Trees,","Journal of Visual Language Computing","5","1139"
"FJHsu;SYLee;PSLin","Similarity Retrieval by D C-Trees Matching in Image Databases,","Journal of Visual Communication Image Representation","5","1140"
"I-ChangJou;Quen-ZongWu","On-line signature verification based on split-and-merge matching mechanism ","Pattern Recognition Letters","5","1141"
"I-ChangJou;Miin-LuenDay","Rotation, Scaling, and Translation Resilient Image Watermarking with Side Information at Encoder ","IEEE Pacific Rim Conference Multimedia","5","1142"
"Huan-MingKao","Video Indexing: An Approach Based on Moving Object and Track ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","5","1143"
"SYLee;RLLiou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database System,","IEEE Trans Data and Knowledge Engineering","5","1144"
"TyneLiang;Wei-PangYang","False hits of tri-syllabic queries in a Chinese signature file ","ICDAR International Conference Document Analysis","5","1145"
"Bao-ShuhPLin;Fang-JungHsu"," D C-Tree Spatial Representation for Iconic Image ","J Vis Lang Comput","5","1146"
"Ming-YenLin;Sheng-ShunWang","DELISP: Efficient Discovery of Generalized Sequential Patterns by Delimited Pattern-Growth Technology ","PAKDD Pacific Asia Conference Knowledge Discovery and Data Mining","5","1147"
"Ming-YenLin","Fast Discovery of Sequential Patterns by Memory Indexing ","DaWaK","5","1148"
"Ming-YenLin","A Fast Lexicographic Algorithm for Association Rule Mining in Web Applications ","ICDCS International Conference Distributed Computing Systems Workshop of Knowledge Discovery and Data Mining the World Wide Web","5","1149"
"Bao-ShuhPLin;Fang-JungHsu","Video Data Indexing by D C-Trees ","J Vis Lang Comput","5","1150"
"Ming-YenLin","Improving the Efficiency of Interactive Sequential Pattern Mining by Incremental Pattern Discovery ","HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES","5","1151"
"Ruey-LongLiou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database Systems ","Future Databases","5","1152"
"Ruey-LongLiou","A Multi-Granularity Locking Model for Concurrency Control in Object-Oriented Database Systems ","IEEE Trans Knowl Data Eng","5","1153"
"Man-KwanShan","Content-based Video Retrieval Based on Similarity of Frame Sequence ","IW MMDBMS MULTI MEDIA DATABASE MANAGEMENT SYSTEMS","5","1154"
"Man-KwanShan","Dynamic Allocation of Signature Files on Parallel Devices ","Inf Syst","5","1155"
"Man-KwanShan","A framework for temporal similarity measures of content-based scene retrieval ","Pattern Recognition Letters","5","1156"
"MKShan;SYLee","Allocation of Signature File on Parallel Device For WWW Index Servers,","Journal of Information Science and Engineering","5","1157"
"MKShan;SYLee","Multidimensional Filter: A Fast Indexing Method for Subpicture Query of Image Retrieval,","Pattern Recognition Letters","5","1158"
"Man-KwanShan","Multidimensional interval filter: A new indexing method for subpicture query of image retrieval ","Pattern Recognition Letters","5","1159"
"CWChang;SYLee","Video Content Representation Indexing and Matching in Video Information Systems,","Journal of Visual Communications and Image Representations","5","1160"
"Man-KwanShan","Placement of Partitioned Signature File and Its Performance Analysis ","Inf Sci","5","1161"
"Chuej-WeiChang","A Video Information System for Sport Motion Analysis ","J Vis Lang Comput","5","1162"
"Man-KwanShan;Wei-PangYang","Similarity Retrieval of Iconic Images Based on D String Longest Common Subsequence ","DASFAA Database Systems for Advanced Applications","5","1163"
"CWChang;SYLee","Sports Motion Analysis Using Video Sequence Matching,","J of Visual Language and Computing","5","1164"
"Chueh-WeiChang;Keh-FengLin","The Characteristics of Digital Video and Considerations of Designing Video Databases ","CIKM International Conference Information and Knowledge Management","5","1165"
"Wen-JiinTsai","Buffer-Sharing Techniques in Service-Guaranteed Video Servers ","Multimedia Tools and Applications","5","1166"
"Chueh-WeiChang","Automatic Cel Painting in Computer-assisted Cartoon Production using Similarity Recognition ","Journal of Visualization and Computer Animation","5","1167"
"Ju-WeiChen","A Hierarchical Representation for the Reference Database of On-Line Chinese Character Recognition ","SSPR International Workshop Structural and Syntactic Pattern Recognition","5","1168"
"Guan-ChiChen","Modeling the Static and Dynamic Guard Channel Schemes for Mobile Transactions ","ICPADS International Conference Parallel and Distributed Systems","5","1169"
"Duan-YuChen","Motion-Based Semantic Event Detection for Video Content Description in MPEG- ","IEEE Pacific Rim Conference Multimedia","5","1170"
"Duan-YuChen;Shu-JiuanLin","Motion Activity Based Shot Identification and Closed Caption Detection for Video Structuring ","VISUAL Visual Information and Information Systems","5","1171"
"Wen-JiinTsai","Dynamic Buffer Management for Near Video-On-Demand Systems ","Multimedia Tools and Applications","5","1172"
"WJTsai;SYLee","Multi-Partition RAID: A new Method for Improving Performance of Disk Arrays under Failure,","The Computer Journal","5","1173"
"Wen-JiinTsai","Real-Time Scheduling of Multimedia Data Retrieval to Minimize Buffer Requirements ","Operating Systems Review","5","1174"
"W-JTsai","Storage Design and Retrieval of Continuous Multimedia Data Using Multi-Disks ","ICPADS International Conference Parallel and Distributed Systems","5","1175"
"AndreasErmedahl;NaehyuckChang;SangLyulMin","An Accurate Instruction-Level Energy Consumption Model for Embedded RISC Processors ","LCTES Languages Compilers and Tools for Embedded Systems OM","60","1176"
"Chang-GunLee;Chong-SangKim;MinsukLee;SangLyulMin","Cache-Conscious Limited Preemptive Scheduling ","Real Time Systems","60","1177"
"SheayunLee;JaejinLee;SangLyulMin;JasonHiser;JackWDavidson","Code Generation for a Dual Instruction Set Processor Based on Selective Code Transformation ","Proceedings of the th International Workshop Software and Compilers for Embedded Systems LNCS","60","1178"
"SheayunLee;JaejinLee;ChangYunPark;SangLyulMin","A Flexible Tradeoff between Code Size and WCET by Employing Dual Instruction Set Processors ","Proceedings of the rd International Workshop Worst Case Execution Time WCET Analysis Porto","60","1179"
"SheayunLee;Chang-GunLee;MinsukLee;SangLyulMin;ChongSangKim","Limited Preemptible Scheduling to Embrace Cache Memory in Real-Time Systems ","Proceedings of the ACM SIGPLAN Special Interest Group Programming Languages Workshop Languages Compilers and Tools for Embedded Systems LNCS Montreal","60","1180"
"SheayunLee;AndreasErmedahl;SangLyulMin;NaehyuckChang","An Accurate Instruction-Level Energy Consumption Model for Embedded RISC Processors ","Proceedings of the ACM SIGPLAN Special Interest Group Programming Languages Workshop Languages Compilers and Tools for Embedded Systems SIGPLAN Special Interest Group Programming Languages Notices","60","1181"
"SheayunLee;MinsukLee;SangLyulMin;ChongSangKim","TimerMon: A Time-Tracing Hardware for Instrumenting Real-Time Software ","Proceedings of the Fifth International Conference Real Time Computing Systems and Applications Industrial Experience Session Hiroshima","60","1182"
"SeokjinHong;SangjunLee;SukhoLee"," Efficient Execution of Range Top-k Queries in a Hierarchical Max R-Tree "," Korea Information Science Society Conference Korean","61","1183"
"DongseopKwon;SukhoLee","Efficient Pattern Matching of Time Series Data ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","61","1184"
"DongseopKwon;SukhoLee","Efficient Similarity Search for Time Series Data Based on the Minimum Distance ","CAiSE","61","1185"
"DongseopKwon;SukhoLee","Indexing the Current Positions of Moving Objects Using the Lazy Update R-tree ","Data Management","61","1186"
"DongseopKwon;SangjunLee;SukhoLee"," R-tree Update Technique for Indexing the Positions of Moving Objects, ","Korea Information Science Society Conference Korean","61","1187"
"SangjunLee;DongseopKwon;SukhoLee"," Dimensionality Reduction for Indexing Time Series Based on the Minimum Distance, ","Journal of Information Science and Engineering","61","1188"
"SangjunLee;DongseopKwon;SukhoLee"," Efficient Pattern Matching of Time Series Data, ","The Fifteenth International Conference Industrial Engineering Application of Artificial Intelligence Expert Systems IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","61","1189"
"SangjunLee;JisookPark;SukhoLee"," Efficient Range Search for -dimensional Sequence Databases, ","Eighteenth IASTED International Conference Applied Informatics AI Artificial Intelligence","61","1190"
"SangjunLee;BumsooKim;SukhoLee"," Efficient Range Search Method for Multi-dimensional Sequence Databases "," Journal of Korea Information Science Society Korean","61","1191"
"SangjunLee;DongseopKwon;SukhoLee"," Efficient Similarity Search for Time Series Data-Based on the Minimum Distance, ","The Fourteenth International Conference Advanced Information Systems Engineering CAiSE","61","1192"
"SangjunLee;DongseopKwon;SukhoLee"," Minimum Distance Queries for Time Series Data, "," for publication Journal of System and Software","61","1193"
"Huey-MingLee;Jan-JoChen;Tsung-YenLee","Assessment of the Rate of Aggregative Risk in Software Development using a Fuzzy Group Model ","Modelling and Simulation","62","1194"
"Huey-MingLee;Jan-JoChen;Tsung-YenLee","The Defuzzification by the Median and Centroid Rules ","Modelling and Simulation","62","1195"
"Huey-MingLee;Jan-JoChen;Tsung-YenLee","A new algorithm for applying fuzzy set theory to evaluate the rate of aggregative risk in software development ","Inf Sci","62","1196"
"Jong-SooChoi;Seok-HyunRyu;Tae-eunKim","Shape Recovery of Hybrid Reflectance Surface using Neural Network ","ICIP International Conference Image Processing","63","1197"
"Hyun-KiHong;Jong-SooChoi","A Study on Assembly Part Recognition Using Part-Based Superquadric Model ","ICIP International Conference Image Processing","63","1198"
"Jong-SooChoi;Sang-KeunLee","Depth Measurement Using Frequency Analysis with an Active Projection ","ICIP International Conference Image Processing","63","1199"
"AJeffersonOffutt","How Strong is Weak Mutation?","Symposium Testing Analysis and Verification","64","1200"
"AJeffersonOffutt","An Empirical Evaluation of Weak Mutation ","IEEE Trans Software Eng","64","1201"
"AJeffersonOffutt","Correction to ``An Empirical Evaluation of Weak Mutation'' ","IEEE Trans Software Eng","64","1202"
"DonaldCarney;StanleyBZdonik","Index Hint for On-demand Broadcasting ","ICDE International Conference Data Engineering","65","1203"
"DonaldCarney;StanleyBZdonik","Scalable Application-Aware Data Freshening ","ICDE International Conference Data Engineering","65","1204"
"ChristianConvey;DonaldCarney;GregSeidman;MichaelStonebraker;MitchCherniack;NesimeTatbul;StanleyBZdonik;Ugur&Ccedil;etintemel","Monitoring Streams - A New Class of Data Management Applications ","VLDB Very Large Data Bases","65","1205"
"SuzanneSluizer","On Executable Specifications of Finite State Protocol Errors ","ICDCS International Conference Distributed Computing Systems","66","1206"
"SuzanneSluizer","An Executable Language For Modeling Simple Behavior ","IEEE Trans Software Eng","66","1207"
"SuzanneSluizer","Applying Entity-Relationship Concepts to Executable Specifications ","ER International Conference Conceptual Modeling the Entity Relationship Approach","66","1208"
"Hyoung-JooKim;Yong-HanKim","The semantics of an extended referential integrity for a multilevel secure relational data model ","Data Knowl Eng","67","1209"
"Hyoung-JooKim","Object-Versioning in an ODMG-compliant Object Daatabase System ","Softw Pract Exper","67","1210"
"ChiyoungSeo;Hyoung-JooKim","An efficient inverted index technique for XML documents using RDBMS ","Information amp Software Technology","67","1211"
"BHLee;MyoungHChoi;WKwon;WookHyunKwon","Redundancy Optimization for Cooperating Manipulators Using Quadratic inequality Contraints ","ICRA International Conference Robotics and Automation","68","1212"
"BHPark;WHLee;WKwon;WookHyunKwon","A Dynamic Programming Approach to a Reel Assignment Problem of a Surface Mounting Machine in Printed Circuit Board Assembly ","ICRA International Conference Robotics and Automation","68","1213"
"BHLee;THPark","A Hierarchical Method to Improve the Productivity of a Multi-Head Surface Mounting Machine ","ICRA International Conference Robotics and Automation","68","1214"
"Chul-HeeKang;Seok-MinHong;Seung-JoonSeok","A Dynamic Marking Scheme of Assured Service for Alleviating Unfairness among Service Level Agreements ","MMNS International Conference Management of Multimedia Networks and Services","69","1215"
"Chul-HeeKang;Seung-JinLee;Seung-JoonSeok","Study of TCP and UDP Flows in a Differentiated Services Network Using Two Markers System ","MMNS International Conference Management of Multimedia Networks and Services","69","1216"
"Chul-HeeKang;Seung-JinLee;Seung-JoonSeok;Sung-KwanYoum","Two-Differentiated Marking Strategies for TCP Flows in a Differentiated Services Network ","QofIS","69","1217"
"CarlosLL&uuml;ck","Global Path Planning of Redundant Manipulators Based on Self-Motion Topology ","ICRA International Conference Robotics and Automation","6","1218"
"DalHLee;DongmokShin;KwangSBoo","Automatic Lane Following with a Single Camera ","ICRA International Conference Robotics and Automation","6","1219"
"ChangseungLee;JaewooChung;SeungmoLim","Micro Fluid device Using Thick Layer Piezo Actuator Prepared on Si Micro-machined Structure ","ICRA International Conference Robotics and Automation","6","1220"
"Chong-WonLee;Jong-OhPark;SookwangRo","Optimal D Viewing with Adaptive Stereo Displays ","ICRA International Conference Robotics and Automation","6","1221"
"Yeong-GilShin","Assembly planning based on geometric reasoning ","Computers amp Graphics","6","1222"
"Jung-MoonLee","Nonlinear system control based on multi-resolution radial-basis competitive and cooperative networks ","Neurocomputing","6","1223"
"JunPark","Dual-mode dynamics neural network for combinatorial optimization ","Neurocomputing","6","1224"
"ShunichiShimoji","RCCN: Radial Basis Competitve and Cooperative Network ","ICTAI International Conference Tools with Artificial Intelligence","6","1225"
"JudyChen","Cognitive Abstraction for Qualitative Simulation ","ICTAI International Conference Tools with Artificial Intelligence","6","1226"
"JudyChen","Building Models for Qualitative Prediction of System Dynamic Behavior ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","6","1227"
"HernsooHahn","An Optimal Sensing Strategy for Recognition and Localization of D Natural Quadric Objects ","IEEE Transactions Pattern Analysis and Machine Intelligence","6","1228"
"AndrewSohn;Jean-LucGaudiot","Data-Driven Multiprocessor Implementation of the Rete Match Algorithm ","ICPP International Conference Parallel Processing","6","1229"
"DongYoonKim;DongmokShin;Jae-WonLee;KwangSBoo;KyoungSigRoh;WoongKwon","Estimation of Vehicle Pose and Road Curvature Based on Perception-Net ","ICRA International Conference Robotics and Automation","6","1230"
"KiCheolPark;PyungHunChang","A New Kind of Singularity in Redundant Manipulation: Semi Algorithmic Singularity ","ICRA International Conference Robotics and Automation","6","1231"
"DongYoonKim;DongmokShin;Jae-WonLee;KyoungSigRoh;WoongKwon","Experiments of Decision Making Strategies for a Lane Departure Warning System ","ICRA International Conference Robotics and Automation","6","1232"
"JavierBautista","Motion Control for Micro-Robots Playing Soccer Games ","ICRA International Conference Robotics and Automation","6","1233"
"JudyChen","Skill Learning from Observations ","ICRA International Conference Robotics and Automation","6","1234"
"SungbokKim","Kinematic Feature Analysis of Parallel Manipulator Systems ","ICRA International Conference Robotics and Automation","6","1235"
"Jae-WonLee","A New Data Fusion Method and its Application to State Estimation of Nonlinear Dynamic Systems ","ICRA International Conference Robotics and Automation","6","1236"
"HahkSungLee","Design of Optimal Time Delayed Teleoperator Control System ","ICRA International Conference Robotics and Automation","6","1237"
"HadiMoradi","Disassembly Sequencing and Assembly Sequence Verification Using Force Flow Networks ","ICRA International Conference Robotics and Automation","6","1238"
"SookwangRo","Self-Calibration of Eye-Hand System Based on Geometric Method with Perception Net ","ICRA International Conference Robotics and Automation","6","1239"
